Compound	CMap_Score	a_score	b_score
BRD-K24048528	0.8319148936170213	0.1819148936170213	-0.65
BRD-K28822270	0.8319148936170212	0.40531914893617016	-0.42659574468085104
BRD-K13087974	0.8315602836879432	0.5159574468085106	-0.31560283687943264
BRD-K87737963	0.8304964539007091	0.37446808510638296	-0.45602836879432623
BRD-A60786380	0.8301418439716312	0.45496453900709216	-0.375177304964539
BRD-K29673530	0.8297872340425532	0.6113475177304964	-0.21843971631205672
BRD-K29542628	0.8294326241134751	0.5443262411347517	-0.2851063829787234
BRD-K05638300	0.8290780141843972	0.2695035460992908	-0.5595744680851064
BRD-K33813875	0.8262411347517731	0.4421985815602837	-0.3840425531914894
BRD-A50064262	0.825886524822695	0.6124113475177304	-0.21347517730496451
BRD-A43082461	0.8255319148936171	0.4414893617021277	-0.3840425531914894
BRD-K12867552	0.825177304964539	0.4925531914893617	-0.33262411347517734
BRD-K20655524	0.8241134751773049	0.41241134751773045	-0.4117021276595745
BRD-K96259238	0.8230496453900709	0.41595744680851066	-0.40709219858156026
BRD-K35960502	0.8230496453900709	0.4134751773049645	-0.4095744680851064
BRD-A03623303	0.8223404255319149	0.42553191489361697	-0.39680851063829786
BRD-K14618467	0.8202127659574469	0.5425531914893618	-0.2776595744680851
BRD-K11073688	0.8187943262411348	0.2858156028368794	-0.5329787234042553
BRD-K69726342	0.8184397163120567	0.5946808510638297	-0.22375886524822697
BRD-K51474575	0.8177304964539007	0.5145390070921986	-0.30319148936170215
BRD-K69195780	0.8170212765957446	0.25851063829787235	-0.5585106382978723
BRD-K54606188	0.8166666666666667	0.48510638297872344	-0.33156028368794327
BRD-K05444225	0.8163120567375887	0.3336879432624113	-0.48262411347517736
BRD-K32744045	0.8156028368794326	0.4156028368794326	-0.4
BRD-K33425534	0.8148936170212766	0.5159574468085106	-0.298936170212766
BRD-K91623615	0.8148936170212765	0.11914893617021272	-0.6957446808510638
BRD-K42673188	0.8145390070921985	0.24751773049645387	-0.5670212765957446
BRD-K38332599	0.8138297872340425	0.47021276595744677	-0.34361702127659577
BRD-K31866293	0.8138297872340425	0.2574468085106383	-0.5563829787234043
BRD-K32405725	0.8134751773049644	0.27411347517730494	-0.5393617021276595
BRD-A44090213	0.8124113475177306	0.4414893617021277	-0.3709219858156028
BRD-K15916496	0.8124113475177304	0.5081560283687943	-0.30425531914893617
BRD-K73237276	0.8117021276595744	0.49893617021276593	-0.3127659574468085
BRD-K84466663	0.8113475177304964	0.4666666666666666	-0.3446808510638298
