Compound	CMap_Score	a_score	b_score
BRD-K11510141	0.14457475063486241	0.056797704332470444	-0.08777704630239197
BRD-A95696066	0.1445154558159738	0.05745891276864734	-0.08705654304732646
BRD-K26253904	0.1445117660728769	0.08585475488130351	-0.058657011191573405
BRD-K24844714	0.1442618021611538	0.10542411654927464	-0.03883768561187917
BRD-A90272038	0.14405938414951097	0.09245379567756307	-0.051605588471947905
BRD-K11215326	0.14372044564328734	0.11482351052515405	-0.028896935118133293
BRD-K26657438	0.14366480820132788	0.12546204322436938	-0.018202764976958496
BRD-K13050303	0.14326479473700227	0.08758854574278085	-0.05567624899422141
BRD-K36711084	0.14322139170636378	0.14010896393955813	-0.0031124277668056477
BRD-K40438880	0.1431290186642742	0.05735255754219093	-0.08577646112208326
BRD-A53951045	0.14308762233602162	0.01747135432344027	-0.12561626801258136
BRD-K35687421	0.14297634745210297	0.0032608913771998566	-0.1397154560749031
BRD-K14796088	0.1428773393456726	0.13813737884534338	-0.00473996050032921
BRD-K66175015	0.14235931883458497	0.024814881704894362	-0.1175444371296906
BRD-K18613660	0.14220244002063664	0.13055003712399416	-0.011652402896642489
BRD-K59058747	0.14215068651877916	0.08992334396885604	-0.05222734254992312
BRD-K23403298	0.14212657372398008	0.08496177231954732	-0.05716480140443275
BRD-K03406345	0.14209511380915485	0.11225091806634158	-0.029844195742813273
BRD-K15409150	0.14178536958603016	0.055924788794573854	-0.08586058079145631
BRD-A99888680	0.14176993092412532	0.034528324604177985	-0.10724160631994734
BRD-K13167095	0.14174899001374264	0.053350189633375456	-0.08839880038036718
BRD-K32107296	0.14155715573887745	0.10425922581421948	-0.03729792992465797
BRD-A50064262	0.14144335629389254	0.012974334276483424	-0.12846902201740912
BRD-K89121095	0.14143050692538883	0.015942247105331764	-0.12548825982005707
BRD-K18961567	0.14139338293124837	0.06499809363273329	-0.07639528929851508
BRD-K13409143	0.14135684152812328	0.13342764834547388	-0.0079291931826494
BRD-K17026858	0.14133622427941586	0.04504846186262115	-0.09628776241679471
BRD-K25244359	0.14085134672386412	0.01538137378845339	-0.12546997293541073
BRD-K50018155	0.14036158187701764	0.13335039030361406	-0.007011191573403575
BRD-K80480517	0.1403517425620929	0.13462063291393256	-0.0057311096481603395
BRD-A60594020	0.14027791533398976	0.11608070956996369	-0.024197205764026064
BRD-K70177501	0.14023703686441744	0.07923564706118433	-0.06100138980323311
BRD-K31866293	0.14022396093274114	0.03641663154937491	-0.10380732938336623
BRD-K66788707	0.14000079620772082	0.07722192121686428	-0.06277887499085655
BRD-K62398570	0.13966447936106605	0.13921096462183702	-0.00045351473922902497
BRD-K73309154	0.13960563766852255	0.006049204342503965	-0.13355643332601858
BRD-K45724504	0.1393966816910417	0.10205486324323243	-0.03734181844780926
BRD-K19295594	0.13925456184948048	0.09636084522304494	-0.04289371662643554
BRD-K68904758	0.1389338778617356	0.05132141352116071	-0.0876124643405749
BRD-A30886737	0.13887387098716153	0.07510384684847382	-0.06377002413868771
BRD-A45498368	0.13833474773485377	0.001153853871932252	-0.1371808938629215
BRD-K92213669	0.13820081653367405	0.04759296048803002	-0.09060785604564403
BRD-K69932463	0.13802497114556167	0.09896052816406797	-0.0390644429814937
BRD-K67536197	0.13751623972455085	0.10984086850079255	-0.027675371223758294
BRD-K26667523	0.1374952340818333	0.13193967852627775	-0.005555555555555556
BRD-K28537285	0.1373961288769005	0.09009893042762829	-0.047297198449272215
BRD-K59522102	0.13739098265626548	0.091545762847912	-0.04584521980835349
BRD-K78096648	0.13727689191577297	0.0896102983966448	-0.047666593519128164
BRD-K65678996	0.1371769128243171	0.08656613087712961	-0.05061078194718749
BRD-K14560436	0.1366837495298814	0.080429634980836	-0.056254114549045414
BRD-A55424491	0.13661445356523047	0.04588224670399135	-0.09073220686123912
BRD-K99023089	0.13643119632475686	0.03119017518511824	-0.10524102113963862
BRD-K68532323	0.13629872160111553	0.06625629602873598	-0.07004242557237955
BRD-K12068470	0.13531113273171108	0.030922280416591508	-0.10438885231511957
BRD-K57136142	0.13519506765499997	0.011019806152549515	-0.12417526150245045
BRD-K61734568	0.13518545490324774	0.05739670499468219	-0.07778874990856555
BRD-K31468676	0.13518432208738485	0.13163666646599648	-0.003547655621388368
BRD-K68174511	0.13451146183090235	0.09100696325727933	-0.04350449857362301
BRD-K95763993	0.13441481645470058	0.030764754279292844	-0.10365006217540773
BRD-K36234266	0.13421705917118015	0.08945076555696024	-0.04476629361421991
BRD-K77677632	0.13417142287498313	0.07702125097826745	-0.057150171896715674
BRD-K22134346	0.13374716715118823	0.13098950494652145	-0.0027576622046667776
BRD-K94455792	0.1336767707368417	0.08196877571087435	-0.051707995025967346
BRD-K77008974	0.13366926178597804	0.013908454237152035	-0.11976080754882601
BRD-K45252063	0.13361611653891736	0.01652519414845577	-0.1170909223904616
BRD-K09090949	0.13359184191328072	0.08574237954768932	-0.0478494623655914
BRD-K86204871	0.13351985955672593	0.004081632653061273	-0.12943822690366466
BRD-K39841531	0.13348131145121478	0.01695362510786025	-0.11652768634335453
BRD-K28453807	0.1334722165581429	0.0230560070635924	-0.1104162094945505
BRD-K85751432	0.1332150026248961	0.03469989765817827	-0.09851510496671784
BRD-K21670884	0.13305423987084614	0.08353701362550925	-0.04951722624533689
BRD-K16195444	0.132986821143911	0.06892420685088194	-0.06406261429302906
BRD-K70401845	0.13295762686081183	0.10895791945096617	-0.023999707409845666
BRD-K89839824	0.13263445067816831	0.014797423394136408	-0.11783702728403189
BRD-K51544265	0.13243747018266822	0.021915196757168964	-0.11052227342549925
BRD-K04833372	0.13228301883128357	0.03288282864768327	-0.0994001901836003
BRD-K32007074	0.13225356561884438	0.07570686091545764	-0.05654670470338674
BRD-K42497885	0.13218261897965017	0.1017056970280738	-0.030476921951576363
BRD-K07612980	0.13198298445841367	0.08376778439989563	-0.04821520005851804
BRD-A44500574	0.13193514726282557	0.018695442778881466	-0.1132397044839441
BRD-K12885236	0.1318670812125402	0.07143258483334336	-0.060434496379196845
BRD-K48988407	0.13146612912935668	0.07608612766640581	-0.055380001462950856
BRD-K33622447	0.13129721010109247	0.09745550137459119	-0.033841708726501274
BRD-K08303368	0.13124836955431152	0.09383340356791692	-0.0374149659863946
BRD-K55044200	0.1311111370040451	0.036308269620532574	-0.09480286738351251
BRD-K33882852	0.13073685464289442	0.04460197058174303	-0.08613488406115138
BRD-A44090213	0.13069642929966724	0.10715389400597991	-0.023542535293687328
BRD-K85402309	0.13065619815344542	0.05205185318965344	-0.07860434496379198
BRD-A28329383	0.13063952957717495	0.08191961150241811	-0.04871991807475684
BRD-K96259238	0.13012180036159487	0.015528866413822229	-0.11459293394777265
BRD-A73556557	0.1300951306395619	0.06234222302490311	-0.0677529076146588
BRD-K92872987	0.130058912898112	0.0019153974274075392	-0.12814351547070446
BRD-K26756394	0.1299661838281797	0.0438715309132503	-0.0860946529149294
BRD-K59574735	0.12991714908439345	0.10461541548772901	-0.025301733596664433
BRD-K36739687	0.12953390129484094	0.05077960387694902	-0.07875429741789192
BRD-K54247840	0.12950758760065073	0.01653121425561377	-0.11297637334503696
BRD-K87124298	0.12939754263109748	0.07010414785383179	-0.059293394777265696
BRD-K79259477	0.12929558920342332	0.0006802721088435826	-0.12861531709457974
BRD-K98203492	0.12925590828204914	0.022486103585977246	-0.10676980469607189
BRD-A85667082	0.1290851120160692	0.12800252844500637	-0.0010825835710628335
BRD-K11630072	0.12849698638614265	0.00714887725001505	-0.12134810913612759
BRD-K62200014	0.1284349728091826	0.027187807276302767	-0.10124716553287982
BRD-K17518951	0.12832606065549262	0.050171573054000385	-0.07815448760149224
BRD-K51747290	0.1282257579023616	0.0111311781349708	-0.1170945797673908
