Compound	CMap_Score	a_score	b_score
BRD-K13756951	0.5315192743764172	0.3047619047619048	-0.22675736961451243
BRD-K57927309	0.5309523809523811	0.34727891156462587	-0.18367346938775514
BRD-A11990600	0.5306122448979592	0.35102040816326535	-0.17959183673469387
BRD-K69650333	0.530498866213152	0.363265306122449	-0.16723356009070295
BRD-K92657060	0.5302721088435374	0.3187074829931973	-0.21156462585034008
BRD-K85554912	0.5290249433106575	0.2789115646258503	-0.25011337868480726
BRD-K56405753	0.5282312925170067	0.4985260770975056	-0.029705215419501135
BRD-K87112191	0.5273242630385488	0.3682539682539683	-0.1590702947845805
BRD-K37720887	0.5270975056689342	0.476984126984127	-0.05011337868480725
BRD-K11244467	0.5257369614512472	0.2264172335600907	-0.29931972789115646
BRD-K81197548	0.5252834467120181	0.28707482993197275	-0.23820861678004535
BRD-K83022601	0.5244897959183674	0.4001133786848073	-0.1243764172335601
BRD-K65877271	0.5230158730158729	0.3815192743764172	-0.1414965986394558
BRD-A25687296	0.5219954648526077	0.4374149659863945	-0.08458049886621322
BRD-K09426783	0.5216553287981859	0.30804988662131516	-0.21360544217687072
BRD-K13167095	0.5214285714285716	0.21530612244897962	-0.3061224489795919
BRD-A71033472	0.5207482993197279	0.4383219954648526	-0.08242630385487526
BRD-K36363294	0.5205215419501134	0.18446712018140587	-0.3360544217687075
BRD-K58770988	0.5202947845804988	0.41666666666666663	-0.1036281179138322
BRD-K26253904	0.5200680272108844	0.4936507936507937	-0.026417233560090708
BRD-K92872987	0.5200680272108843	0.2833333333333333	-0.23673469387755097
BRD-K55703048	0.5190476190476191	0.40442176870748303	-0.11462585034013606
BRD-K38332599	0.5187074829931972	0.43503401360544214	-0.0836734693877551
BRD-K53581288	0.5184807256235828	0.3756235827664399	-0.14285714285714285
BRD-K62965247	0.5183673469387755	0.3486394557823129	-0.16972789115646258
BRD-K13662825	0.5178004535147391	0.4304988662131519	-0.08730158730158721
BRD-K75466013	0.5174603174603175	0.2792517006802721	-0.23820861678004537
BRD-K07762753	0.5150793650793651	0.3512471655328799	-0.16383219954648526
BRD-K68408772	0.5149659863945578	0.34138321995464854	-0.1735827664399093
BRD-K45446451	0.513718820861678	0.287641723356009	-0.22607709750566893
BRD-K30990140	0.5134920634920634	0.4667800453514739	-0.04671201814058956
BRD-K76406695	0.513265306122449	0.28140589569161	-0.23185941043083902
BRD-K56291712	0.513265306122449	0.3861678004535147	-0.1270975056689343
BRD-A50049929	0.5126984126984127	0.45102040816326533	-0.06167800453514738
BRD-K54395039	0.5116780045351474	0.40895691609977325	-0.1027210884353742
BRD-K64381438	0.5107709750566893	0.40646258503401367	-0.10430839002267572
BRD-K60184833	0.5104308390022676	0.3164399092970521	-0.19399092970521542
BRD-K37723606	0.5099773242630385	0.31666666666666665	-0.19331065759637187
BRD-K42898655	0.5094104308390023	0.37403628117913834	-0.13537414965986397
BRD-K75009076	0.5090702947845805	0.35918367346938773	-0.14988662131519281
BRD-K33277808	0.5089569160997733	0.38594104308390026	-0.12301587301587302
BRD-K81473043	0.5088435374149659	0.4512471655328798	-0.057596371882086106
BRD-K01295354	0.5087301587301588	0.34455782312925176	-0.16417233560090705
BRD-K18375018	0.5080498866213152	0.2264172335600907	-0.2816326530612245
BRD-A36456202	0.5069160997732427	0.22970521541950117	-0.2772108843537415
BRD-K67536197	0.5064625850340136	0.291156462585034	-0.21530612244897962
BRD-K68693535	0.5060090702947846	0.4257369614512472	-0.08027210884353742
BRD-K49350383	0.5051020408163265	0.4035147392290249	-0.10158730158730159
BRD-K17555800	0.504421768707483	0.3489795918367347	-0.15544217687074835
BRD-K51199656	0.5038548752834466	0.2603174603174603	-0.2435374149659864
BRD-K76180386	0.5037414965986395	0.2934240362811792	-0.21031746031746032
BRD-K22025381	0.5024943310657597	0.2989795918367347	-0.20351473922902497
BRD-K24715592	0.502154195011338	0.40181405895691613	-0.10034013605442177
BRD-K18619710	0.5001133786848073	0.44489795918367353	-0.05521541950113373
BRD-K33127281	0.4998866213151928	0.42097505668934243	-0.07891156462585035
BRD-K76840893	0.4989795918367347	0.3736961451247166	-0.12528344671201808
BRD-K61250484	0.4986394557823129	0.3319727891156462	-0.16666666666666669
BRD-K24556407	0.49841269841269836	0.34977324263038545	-0.1486394557823129
BRD-K82861010	0.4982993197278912	0.3032879818594104	-0.1950113378684808
BRD-K08078237	0.49807256235827674	0.41643990929705216	-0.08163265306122458
BRD-K26634012	0.4979591836734693	0.41995464852607706	-0.07800453514739225
BRD-K17743125	0.49773242630385495	0.31315192743764175	-0.18458049886621317
BRD-K55462201	0.49773242630385484	0.31587301587301586	-0.181859410430839
BRD-K29254801	0.4953514739229025	0.2606575963718821	-0.2346938775510204
BRD-K30431096	0.4950113378684808	0.27142857142857146	-0.22358276643990932
BRD-K08547377	0.49433106575963726	0.3624716553287982	-0.13185941043083904
BRD-K59831625	0.49421768707483	0.484920634920635	-0.009297052154195011
BRD-K61228301	0.4935374149659864	0.37732426303854877	-0.11621315192743764
BRD-K39974922	0.49342403628117915	0.3266439909297052	-0.16678004535147395
BRD-K50168500	0.49217687074829936	0.37403628117913834	-0.11814058956916101
BRD-K59325863	0.4913832199546485	0.29070294784580497	-0.2006802721088435
BRD-K28352084	0.49002267573696134	0.38469387755102036	-0.10532879818594099
BRD-A74914197	0.48990929705215425	0.23469387755102045	-0.2552154195011338
BRD-K17026858	0.4899092970521542	0.40941043083900225	-0.08049886621315193
BRD-K08525451	0.4899092970521542	0.4165532879818594	-0.07335600907029477
BRD-K36711084	0.48990929705215414	0.36009070294784584	-0.1298185941043083
BRD-K48684885	0.4897959183673469	0.353514739229025	-0.13628117913832194
BRD-K92991072	0.4895691609977325	0.3996598639455783	-0.08990929705215422
BRD-K88568253	0.4894557823129252	0.1994331065759638	-0.2900226757369614
BRD-A57886255	0.48911564625850346	0.2195011337868481	-0.26961451247165535
BRD-A14240607	0.4891156462585034	0.47301587301587306	-0.016099773242630344
BRD-K97883416	0.4888888888888888	0.43945578231292515	-0.04943310657596367
BRD-K53414658	0.4885487528344671	0.40532879818594103	-0.08321995464852606
BRD-A12994259	0.48741496598639455	0.31224489795918364	-0.1751700680272109
BRD-K24556098	0.48696145124716556	0.27052154195011335	-0.2164399092970522
BRD-K13514097	0.4868480725623583	0.31938775510204087	-0.16746031746031742
BRD-K44084986	0.486734693877551	0.34535147392290244	-0.14138321995464853
BRD-K63712959	0.48650793650793644	0.27210884353741494	-0.2143990929705215
BRD-K67844266	0.4861678004535148	0.4563492063492064	-0.029818594104308427
BRD-K81225797	0.48616780045351476	0.48571428571428577	-0.00045351473922902497
BRD-A65248799	0.4860544217687075	0.33843537414965985	-0.14761904761904765
BRD-A53951045	0.48571428571428577	0.3816326530612245	-0.10408163265306122
BRD-K56277358	0.48571428571428577	0.4755102040816327	-0.010204081632653073
BRD-A98299281	0.48560090702947845	0.42097505668934243	-0.06462585034013604
BRD-K38350380	0.4856009070294784	0.42233560090702943	-0.06326530612244896
BRD-K83963101	0.4853741496598639	0.37517006802721087	-0.11020408163265305
BRD-K31491153	0.4852607709750567	0.36530612244897964	-0.11995464852607707
BRD-K16803204	0.48480725623582765	0.3112244897959183	-0.1735827664399093
BRD-K29582115	0.48469387755102045	0.4605442176870749	-0.024149659863945572
BRD-K98157055	0.4841269841269841	0.2122448979591836	-0.27188208616780046
BRD-K50000283	0.48401360544217686	0.32551020408163267	-0.15850340136054422
BRD-K05524748	0.4833333333333333	0.41666666666666663	-0.06666666666666667
BRD-K79612754	0.4824263038548753	0.2759637188208617	-0.20646258503401363
BRD-A91452556	0.4821995464852608	0.4063492063492064	-0.0758503401360544
BRD-A51571244	0.4817460317460318	0.34841269841269845	-0.13333333333333336
BRD-K37270826	0.4816326530612245	0.15476190476190477	-0.3268707482993197
BRD-K81694556	0.4815192743764172	0.1664399092970521	-0.31507936507936507
BRD-K81801188	0.4806122448979592	0.4747165532879819	-0.005895691609977272
BRD-K37687095	0.4793650793650793	0.3222222222222222	-0.15714285714285714
BRD-K25433859	0.4790249433106577	0.3528344671201814	-0.1261904761904763
BRD-K43578482	0.4789115646258503	0.43571428571428567	-0.04319727891156463
BRD-K21565985	0.47879818594104306	0.36190476190476195	-0.11689342403628111
BRD-K58466253	0.47823129251700686	0.44195011337868484	-0.036281179138321996
BRD-K51474575	0.47732426303854875	0.30215419501133783	-0.1751700680272109
BRD-K04111260	0.4770975056689343	0.4143990929705216	-0.0626984126984127
BRD-K87737963	0.47664399092970516	0.30102040816326525	-0.1756235827664399
BRD-K96006502	0.4756235827664399	0.4163265306122449	-0.05929705215419501
BRD-K02407574	0.4736961451247165	0.44659863945578226	-0.027097505668934208
BRD-K68507560	0.4727891156462586	0.3648526077097506	-0.107936507936508
BRD-K80480517	0.4719954648526077	0.16360544217687073	-0.30839002267573695
BRD-K22822991	0.4719954648526077	0.46643990929705215	-0.005555555555555556
BRD-K39160765	0.4718820861678005	0.35294784580498867	-0.11893424036281178
BRD-K11590034	0.46972789115646263	0.363265306122449	-0.10646258503401362
BRD-A27376179	0.4697278911564626	0.4252834467120181	-0.04444444444444444
BRD-K07612980	0.46938775510204084	0.25918367346938775	-0.21020408163265308
BRD-K70463136	0.4692743764172336	0.30895691609977327	-0.1603174603174603
BRD-K73309154	0.46916099773242625	0.27573696145124715	-0.19342403628117913
BRD-K17294426	0.46859410430838994	0.40464852607709745	-0.06394557823129249
BRD-A01643550	0.4683673469387755	0.4117913832199546	-0.0565759637188209
BRD-K36269323	0.4682539682539682	0.37823129251700677	-0.09002267573696143
BRD-K13044802	0.4678004535147392	0.29455782312925166	-0.17324263038548754
BRD-K08893438	0.467687074829932	0.4335600907029479	-0.034126984126984145
BRD-K05804044	0.4675736961451247	0.430952380952381	-0.0366213151927437
BRD-K88789588	0.46746031746031746	0.29126984126984123	-0.1761904761904762
BRD-K60369935	0.46734693877551015	0.3164399092970521	-0.15090702947845805
BRD-K15600710	0.4658730158730158	0.4043083900226757	-0.061564625850340116
BRD-K18518344	0.46553287981859415	0.40963718820861683	-0.055895691609977316
BRD-K93779381	0.46553287981859415	0.38106575963718825	-0.0844671201814059
BRD-K94455792	0.46473922902494336	0.2590702947845805	-0.20566893424036287
BRD-K20722021	0.4642857142857143	0.33650793650793653	-0.1277777777777778
BRD-K82135108	0.4641723356009071	0.42097505668934243	-0.04319727891156466
BRD-K40438880	0.46417233560090704	0.40634920634920635	-0.05782312925170068
BRD-K31812033	0.4622448979591836	0.28185941043083895	-0.18038548752834466
BRD-K22134346	0.46190476190476204	0.32959183673469394	-0.1323129251700681
BRD-K65377893	0.4617913832199547	0.3561224489795919	-0.1056689342403628
BRD-K28965160	0.46167800453514735	0.39557823129251696	-0.06609977324263039
BRD-K78318619	0.46122448979591835	0.3266439909297052	-0.13458049886621318
BRD-K06858286	0.4600907029478458	0.2746031746031746	-0.1854875283446712
BRD-K47150025	0.4600907029478458	0.21383219954648525	-0.24625850340136057
BRD-A07986123	0.4599773242630385	0.3450113378684807	-0.11496598639455782
BRD-K35960502	0.4592970521541949	0.29931972789115646	-0.15997732426303846
BRD-K43236057	0.45861678004535145	0.4249433106575964	-0.03367346938775506
BRD-A49035384	0.45839002267573703	0.2157596371882086	-0.2426303854875284
